dir,workDir,nrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3471/0.985,0.985,-119.91491627,19,14,12.51850090357526881431,12.51917316647749591495,12.51696767334534032019,89.99101450368099843022,89.98879977431974488345,89.99083285196103669072,1961.67511491166000060473
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3471/0.9925,0.9925,-119.95201956,10,14,12.61381943676764764003,12.61449681892074031525,12.61227453228252819403,89.99108298177869940851,89.98888498819796130430,89.99090270289007451494,2006.82701087012660237087
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3471/1.0,1.0,-119.96612249,1,14,12.70913796997214069072,12.70982047137233416898,12.70758139123116013464,89.99115043265782994057,89.98896892382402147199,89.99097150600586417928,2052.66648597067321326168
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3471/1.0075,1.0075,-119.93091764,18,14,12.80445650318847582315,12.80514412383209296948,12.80288825019097690975,89.99121687925979974312,89.98905160974547709535,89.99103928470979377601,2099.19873602545671281975
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3471/1.015,1.015,-119.85729624,34,14,12.89977503641639399042,12.90046777629983732262,12.89819510916173403978,89.99128234384791496516,89.98913307366607598763,89.99110606171155384961,2146.42895684663592845673
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3982/0.985,0.985,-119.91497638,21,14,12.51849658577530547704,12.51701775839018474830,12.51901652502881939090,89.99101445924477004179,89.98880070659086928606,89.99083212042281236093,1961.65774288244813443991
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3982/0.9925,0.9925,-119.95309496,16,14,12.61381508606768482441,12.61232499903333057642,12.61433898436613330572,89.99108293767826851180,89.98888591342372484429,89.99090197688038747704,2006.80923897596881029775
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3982/1.0,1.0,-119.96601599,1,14,12.70913358637217670091,12.70763223978483109548,12.70966144371488751468,89.99115038888819397037,89.98896984211011491149,89.99097078544181107159,2052.64830813833229550969
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3982/1.0075,1.0075,-119.93077662,18,14,12.80445208668851236322,12.80293948054449776729,12.80498390307482652736,89.99121683581603302983,89.98905252119522480661,89.99103856951029082572,2099.18014612001251597628
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/3982/1.015,1.015,-119.94525011,100,14,12.89977058701642926437,12.89824672121214976710,12.90030636244570070475,89.99128230072516627102,89.98913397838051594714,89.99110535179728270073,2146.40994867051400669774
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4082/0.985,0.985,-119.91372685,20,14,12.51589975749748051674,12.51718168448921869524,12.51705358444464677941,89.99101381106341698764,89.98879865621439359483,89.99083113740336322429,1960.96898128107371443583
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4082/0.9925,0.9925,-119.95164212,10,14,12.61119848498969049676,12.61249017333237391577,12.61236109758184078839,89.99108229439549417613,89.98888387854237793480,89.99090100128995243625,2006.10462415542933937341
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4082/1.0,1.0,-119.96688903,1,14,12.70649721249401911944,12.70779866218388001843,12.70766861063047688640,89.99114975043044238414,89.98896782249140782482,89.99096981716891411711,2051.92759865157881440642
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4082/1.0075,1.0075,-119.93113821,18,14,12.80179594001019218530,12.80310715104355406687,12.80297612369029954212,89.99121620211146291852,89.98905051661190815096,89.99103760844597503245,2098.44309872703220772251
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4082/1.015,1.015,-119.91629792,100,14,12.89709466753794889291,12.89841563991121323818,12.89828363686106087691,89.99128167170359528060,89.98913198861042073058,89.99110439783504138184,2145.65631834026843386906
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4089/0.985,0.985,-119.91303465,17,14,12.51563520619974097984,12.51481836640313378392,12.51673261664723481287,89.99101283631201239697,89.98879839211139689876,89.99083023110166396468,1960.50702362802170014185
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4089/0.9925,0.9925,-119.95099319,10,14,12.61093191929193428550,12.61010886044618354883,12.61203768578440956181,89.99108132701062176394,89.98888361643520102763,89.99090010183755988750,2005.63203359864135378728
/gpfs/scratch/vkb5066/bulkNew/poscarsBulkNew/4089/1.0,1.0,-119.96759560,1,14,12.70622863249624458909,12.70539935449758757319,12.70734275493302679238,89.99114879030163089601,89.98896756235020024140,89.99096892446311654894,2051.44421330376016908226
